date,price,atr,tp,sl,result
2024-12-02,357.0899963378906,16.827368384106087,441.2268382584211,323.43525956967846,TP
2024-12-03,351.4200134277344,16.260322037283952,432.7216236141541,318.8993693531665,TP
2024-12-04,357.92999267578125,15.777370454259557,436.81684494707906,326.3752517672621,TP
2024-12-05,369.489990234375,15.900432324723543,448.9921518579927,337.6891255849279,TP
2024-12-06,389.2200012207031,16.193295939662132,470.1864809190138,356.83340934137885,TP
2024-12-09,389.7900085449219,16.95029145547115,474.54146582227764,355.88942563397956,TP
2024-12-10,400.989990234375,17.16386572746917,486.8093188717208,366.6622587794367,TP
2024-12-11,424.7699890136719,17.644354002268116,512.9917590250125,389.4812810091356,HOLD
2024-12-12,418.1000061035156,17.405448047778275,505.12724634240703,383.28911000795904,HOLD
2024-12-13,436.2300109863281,17.63293581310871,524.3946900518716,400.9641393601107,HOLD
2024-12-16,463.0199890136719,18.304924522011294,554.5446116237283,426.4101399696493,SL
2024-12-17,479.8599853515625,18.888901425603947,574.3044924795823,442.0821825003546,SL
2024-12-18,440.1300048828125,21.934908830684535,549.8045490362352,396.26018722144346,SL
2024-12-19,436.1700134277344,22.963911013462166,550.9895684950452,390.24219140081004,SL
2024-12-20,421.05999755859375,23.426514912803235,538.1925721226099,374.20696773298727,SL
2024-12-23,430.6000061035156,23.117461124889545,546.1873117279633,384.36508385373656,SL
2024-12-24,462.2799987792969,23.764818736901642,581.104092463805,414.7503613054936,SL
2024-12-26,454.1300048828125,23.08944149708722,569.5772123682486,407.95112188863806,SL
2024-12-27,431.6600036621094,23.41378211102016,548.7289142172102,384.83243944006904,SL
2024-12-30,417.4100036621094,22.877775442793897,531.7988808760789,371.65445277652157,HOLD
2024-12-31,403.8399963378906,23.057225913181988,519.1261259038006,357.72554451152666,HOLD
2025-01-02,379.2799987792969,23.610300345479303,497.33150050669343,332.05939808833824,HOLD
2025-01-03,410.44000244140625,24.25244376084778,531.7022212456451,361.9351149197107,HOLD
2025-01-06,411.04998779296875,24.28655458993065,532.4827607426221,362.4768786131075,HOLD
2025-01-07,394.3599853515625,24.28965696426124,515.8082701728687,345.78067142304,HOLD
